date,code,status,score,buy_price,sell_price,hold_ret,bench_hold_ret,excess_ret
2026-06-03,600249,跌破MA5观察,15,5.37,5.12,-0.046554934823091254,-0.04559257100244207,-0.0009623638206491814
2026-06-03,600250,跌破MA5观察,15,9.23,8.97,-0.028169014084507005,-0.04559257100244207,0.017423556917935068
2026-06-03,600251,跌破MA5观察,18,10.01,9.57,-0.04395604395604391,-0.04559257100244207,0.0016365270463981618
2026-06-03,600252,跌破MA5观察,44,2.23,2.2,-0.013452914798206206,-0.04559257100244207,0.03213965620423587
2026-06-03,600255,趋势观察池,61,4.39,4.61,0.05011389521640108,-0.04559257100244207,0.09570646621884316
2026-06-03,600256,趋势观察池,51,6.71,6.55,-0.023845007451564815,-0.04559257100244207,0.021747563550877258
2026-06-03,600257,跌破MA5观察,10,5.29,5.18,-0.020793950850661713,-0.04559257100244207,0.02479862015178036
2026-06-03,600258,跌破MA5观察,20,12.68,12.17,-0.04022082018927442,-0.04559257100244207,0.005371750813167653
2026-06-03,600259,趋势观察池,43,88.22,87.75,-0.005327590115620007,-0.04559257100244207,0.040264980886822066
2026-06-03,600261,趋势观察池,43,3.33,3.23,-0.03003003003003002,-0.04559257100244207,0.015562540972412053
2026-06-03,600262,跌破MA5观察,10,22.12,21.41,-0.032097649186256794,-0.04559257100244207,0.013494921816185279
2026-06-03,600266,跌破MA5观察,23,4.71,4.46,-0.05307855626326963,-0.04559257100244207,-0.0074859852608275546
2026-06-03,600267,跌破MA5观察,10,9.72,9.36,-0.0370370370370372,-0.04559257100244207,0.008555533965404871
2026-06-03,600268,跌破MA5观察,34,13.56,12.05,-0.11135693215339226,-0.04559257100244207,-0.06576436115095019
2026-06-03,600269,趋势观察池,49,4.35,4.28,-0.016091954022988353,-0.04559257100244207,0.02950061697945372
2026-06-03,600271,跌破MA5观察,10,7.36,7.11,-0.03396739130434778,-0.04559257100244207,0.01162517969809429
2026-06-03,600272,跌破MA5观察,10,11.14,11.01,-0.011669658886894196,-0.04559257100244207,0.033922912115547876
2026-06-03,600273,跌破MA5观察,10,7.18,7.02,-0.02228412256267409,-0.04559257100244207,0.02330844843976798
2026-06-03,600276,跌破MA5观察,10,47.2,45.94,-0.026694915254237395,-0.04559257100244207,0.018897655748204678
2026-06-03,600278,跌破MA5观察,10,6.58,6.25,-0.050151975683890626,-0.04559257100244207,-0.004559404681448553
2026-06-03,600279,趋势观察池,51,5.44,5.57,0.023897058823529438,-0.04559257100244207,0.06948962982597151
2026-06-03,600280,趋势观察池,49,3.99,3.74,-0.06265664160401008,-0.04559257100244207,-0.017064070601568004
2026-06-03,600281,回踩观察,26,5.13,4.8,-0.06432748538011701,-0.04559257100244207,-0.01873491437767494
2026-06-03,600282,趋势观察池,51,5.07,4.86,-0.041420118343195256,-0.04559257100244207,0.004172452659246817
2026-06-03,600283,跌破MA5观察,10,8.63,8.42,-0.024333719582850577,-0.04559257100244207,0.021258851419591496
2026-06-03,600284,跌破MA5观察,7,5.77,5.46,-0.05372616984402079,-0.04559257100244207,-0.008133598841578715
2026-06-03,600285,跌破MA5观察,33,20.52,20.51,-0.0004873294346977586,-0.04559257100244207,0.045105241567744314
2026-06-03,600287,跌破MA5观察,10,5.04,4.89,-0.029761904761904878,-0.04559257100244207,0.015830666240537195
2026-06-03,600288,回踩观察,26,13.78,12.88,-0.06531204644412181,-0.04559257100244207,-0.019719475441679735
2026-06-03,600292,跌破MA5观察,10,13.78,13.14,-0.046444121915819925,-0.04559257100244207,-0.000851550913377852
2026-06-03,600293,跌破MA5观察,42,3.27,4.13,0.2629969418960245,-0.04559257100244207,0.3085895128984666
2026-06-03,600295,趋势观察池,36,13.01,12.33,-0.05226748654880864,-0.04559257100244207,-0.006674915546366567
2026-06-03,600298,跌破MA5观察,31,34.85,34.65,-0.0057388809182210565,-0.04559257100244207,0.039853690084221016
2026-06-03,600299,跌破MA5观察,10,10.87,10.18,-0.06347746090156392,-0.04559257100244207,-0.017884889899121847
2026-06-03,600300,跌破MA5观察,12,3.21,3.08,-0.04049844236760125,-0.04559257100244207,0.005094128634840822
2026-06-03,600301,趋势观察池,46,65.26,54.89,-0.15890285013790995,-0.04559257100244207,-0.11331027913546787
2026-06-03,600303,跌破MA5观察,15,3.21,3.42,0.06542056074766345,-0.04559257100244207,0.11101313175010552
2026-06-03,600305,跌破MA5观察,12,7.04,6.9,-0.019886363636363535,-0.04559257100244207,0.025706207366078537
2026-06-03,600307,跌破MA5观察,42,1.61,1.56,-0.03105590062111807,-0.04559257100244207,0.014536670381324002
2026-06-03,600308,跌破MA5观察,10,3.48,3.37,-0.031609195402298784,-0.04559257100244207,0.013983375600143289
2026-06-03,600309,跌破MA5观察,10,74.17,69.75,-0.05959282728866122,-0.04559257100244207,-0.014000256286219148
2026-06-03,600310,趋势观察池,61,6.31,5.2,-0.17591125198098245,-0.04559257100244207,-0.13031868097854038
2026-06-03,600312,跌破MA5观察,10,20.07,18.48,-0.0792227204783259,-0.04559257100244207,-0.03363014947588383
2026-06-03,600313,趋势观察池,33,6.16,5.98,-0.029220779220779147,-0.04559257100244207,0.016371791781662925
2026-06-03,600315,跌破MA5观察,26,17.84,18.09,0.014013452914798163,-0.04559257100244207,0.059606023917240236
2026-06-03,600316,跌破MA5观察,10,28.26,27.45,-0.02866242038216571,-0.04559257100244207,0.016930150620276363
2026-06-03,600318,跌破MA5观察,10,6.63,6.35,-0.042232277526395245,-0.04559257100244207,0.0033602934760468273
2026-06-03,600319,回踩观察,15,7.35,7.07,-0.03809523809523796,-0.04559257100244207,0.007497332907204113
2026-06-03,600320,跌破MA5观察,10,4.65,4.44,-0.04516129032258065,-0.04559257100244207,0.00043128067986142327
2026-06-03,600322,趋势观察池,49,2.69,2.62,-0.026022304832713727,-0.04559257100244207,0.019570266169728345
2026-06-03,600323,趋势观察池,38,30.73,30.13,-0.019524894240156243,-0.04559257100244207,0.02606767676228583
2026-06-03,600325,跌破MA5观察,18,2.74,2.62,-0.04379562043795626,-0.04559257100244207,0.0017969505644858108
2026-06-03,600326,跌破MA5观察,10,7.78,7.3,-0.06169665809768643,-0.04559257100244207,-0.016104087095244357
2026-06-03,600327,跌破MA5观察,34,3.65,3.55,-0.0273972602739726,-0.04559257100244207,0.01819531072846947
2026-06-03,600328,跌破MA5观察,10,6.85,6.51,-0.04963503649635037,-0.04559257100244207,-0.004042465493908298
2026-06-03,600329,跌破MA5观察,10,39.31,38.5,-0.02060544390740271,-0.04559257100244207,0.024987127095039363
2026-06-03,600330,跌破MA5观察,39,31.5,26.78,-0.14984126984126978,-0.04559257100244207,-0.1042486988388277
2026-06-03,600331,回踩观察,12,14.91,12.85,-0.13816230717639166,-0.04559257100244207,-0.09256973617394959
2026-06-03,600332,跌破MA5观察,25,21.11,20.72,-0.01847465656087166,-0.04559257100244207,0.027117914441570412
2026-06-03,600333,趋势观察池,31,5.83,5.6,-0.03945111492281306,-0.04559257100244207,0.006141456079629015
2026-06-03,600335,趋势观察池,31,5.56,5.31,-0.04496402877697847,-0.04559257100244207,0.0006285422254636019
2026-06-03,600336,跌破MA5观察,7,7.72,7.15,-0.07383419689119164,-0.04559257100244207,-0.028241625888749566
2026-06-03,600338,跌破MA5观察,7,17.81,16.09,-0.09657495788882642,-0.04559257100244207,-0.050982386886384345
2026-06-03,600339,趋势观察池,34,3.66,3.46,-0.05464480874316946,-0.04559257100244207,-0.009052237740727387
2026-06-03,600343,跌破MA5观察,7,25.8,26.2,0.015503875968992276,-0.04559257100244207,0.06109644697143435
2026-06-03,600345,趋势观察池,32,53.65,53.5,-0.002795899347623476,-0.04559257100244207,0.0427966716548186
2026-06-03,600346,回踩观察,26,17.51,16.6,-0.05197030268418046,-0.04559257100244207,-0.0063777316817383856
2026-06-03,600348,趋势观察池,51,9.7,9.61,-0.009278350515463885,-0.04559257100244207,0.03631422048697819
2026-06-03,600350,跌破MA5观察,10,10.84,10.84,0.0,-0.04559257100244207,0.04559257100244207
2026-06-03,600351,跌破MA5观察,36,6.12,5.94,-0.02941176470588236,-0.04559257100244207,0.016180806296559713
2026-06-03,600352,跌破MA5观察,10,11.04,10.46,-0.05253623188405787,-0.04559257100244207,-0.0069436608816157985
2026-06-03,600353,回踩观察,27,24.04,24.55,0.021214642262895156,-0.04559257100244207,0.06680721326533723
2026-06-03,600354,跌破MA5观察,28,5.51,5.32,-0.03448275862068961,-0.04559257100244207,0.01110981238175246
2026-06-03,600356,跌破MA5观察,10,8.8,8.64,-0.018181818181818188,-0.04559257100244207,0.027410752820623885
2026-06-03,600358,跌破MA5观察,10,5.75,5.73,-0.003478260869565153,-0.04559257100244207,0.04211431013287692
2026-06-03,600359,趋势观察池,33,6.63,6.36,-0.040723981900452455,-0.04559257100244207,0.004868589101989618
2026-06-03,600360,趋势观察池,48,12.81,11.77,-0.08118657298985177,-0.04559257100244207,-0.035594001987409696
2026-06-03,600361,趋势观察池,33,4.55,4.03,-0.11428571428571421,-0.04559257100244207,-0.06869314328327214
2026-06-03,600362,趋势观察池,51,48.02,40.87,-0.14889629321116216,-0.04559257100244207,-0.10330372220872008
2026-06-03,600363,回踩观察,12,36.9,34.51,-0.06476964769647697,-0.04559257100244207,-0.0191770766940349
2026-06-03,600366,回踩观察,15,12.67,12.81,0.011049723756906049,-0.04559257100244207,0.05664229475934812
2026-06-03,600367,趋势观察池,61,42.71,52.83,0.23694685085460065,-0.04559257100244207,0.2825394218570427
2026-06-03,600368,趋势观察池,51,4.05,3.85,-0.0493827160493826,-0.04559257100244207,-0.0037901450469405296
2026-06-03,600369,跌破MA5观察,18,3.98,3.85,-0.03266331658291455,-0.04559257100244207,0.012929254419527525
2026-06-03,600371,跌破MA5观察,10,7.38,7.15,-0.031165311653116423,-0.04559257100244207,0.01442725934932565
2026-06-03,600372,跌破MA5观察,10,11.08,10.79,-0.026173285198555996,-0.04559257100244207,0.019419285803886077
2026-06-03,600373,跌破MA5观察,10,7.26,7.41,0.02066115702479343,-0.04559257100244207,0.0662537280272355
2026-06-03,600375,跌破MA5观察,10,4.21,4.05,-0.038004750593824244,-0.04559257100244207,0.007587820408617829
2026-06-03,600376,跌破MA5观察,7,4.11,3.65,-0.1119221411192215,-0.04559257100244207,-0.06632957011677942
2026-06-03,600377,跌破MA5观察,44,12.84,12.63,-0.016355140186915862,-0.04559257100244207,0.02923743081552621
2026-06-03,600378,趋势观察池,49,41.39,49.91,0.20584682290408307,-0.04559257100244207,0.25143939390652514
2026-06-03,600379,跌破MA5观察,10,13.27,12.06,-0.09118311981914085,-0.04559257100244207,-0.04559054881669877
2026-06-03,600380,跌破MA5观察,12,9.98,9.65,-0.033066132264529036,-0.04559257100244207,0.012526438737913037
2026-06-03,600382,趋势观察池,33,8.61,8.71,0.011614401858304424,-0.04559257100244207,0.0572069728607465
2026-06-03,600383,跌破MA5观察,23,2.64,2.54,-0.037878787878787956,-0.04559257100244207,0.0077137831236541166
2026-06-03,600386,跌破MA5观察,10,3.65,3.54,-0.03013698630136985,-0.04559257100244207,0.015455584701072222
2026-06-03,600388,跌破MA5观察,7,17.05,16.4,-0.0381231671554253,-0.04559257100244207,0.007469403847016776
2026-06-03,600389,趋势观察池,33,25.3,23.2,-0.08300395256917004,-0.04559257100244207,-0.037411381566727964
2026-06-03,600390,跌破MA5观察,10,4.77,4.52,-0.052410901467505266,-0.04559257100244207,-0.006818330465063194
2026-06-03,600391,跌破MA5观察,7,33.89,31.23,-0.07848922986131601,-0.04559257100244207,-0.03289665885887394
2026-06-03,600392,回踩观察,26,22.86,22.38,-0.02099737532808399,-0.04559257100244207,0.024595195674358084
2026-06-03,600395,趋势观察池,51,5.95,6.01,0.010084033613445342,-0.04559257100244207,0.055676604615887415
2026-06-03,600396,趋势观察池,61,21.34,19.3,-0.09559512652296154,-0.04559257100244207,-0.050002555520519465
2026-06-03,600397,趋势观察池,49,14.07,13.5,-0.04051172707889128,-0.04559257100244207,0.005080843923550793
2026-06-03,600398,趋势观察池,33,5.81,5.75,-0.0103270223752151,-0.04559257100244207,0.03526554862722697
2026-06-03,600399,跌破MA5观察,7,4.56,4.37,-0.04166666666666652,-0.04559257100244207,0.003925904335775554
2026-06-03,600400,跌破MA5观察,7,2.83,2.67,-0.0565371024734983,-0.04559257100244207,-0.01094453147105623
2026-06-03,600403,趋势观察池,61,6.73,8.95,0.3298662704309061,-0.04559257100244207,0.3754588414333482
2026-06-03,600405,趋势观察池,31,4.65,4.49,-0.03440860215053765,-0.04559257100244207,0.011183968851904424
2026-06-03,600406,跌破MA5观察,10,24.25,22.86,-0.05731958762886602,-0.04559257100244207,-0.011727016626423947
2026-06-03,600408,趋势观察池,51,3.15,3.41,0.08253968253968269,-0.04559257100244207,0.12813225354212476
2026-06-03,600409,跌破MA5观察,10,6.34,6.23,-0.017350157728706517,-0.04559257100244207,0.028242413273735556
2026-06-03,600410,跌破MA5观察,7,18.55,17.11,-0.07762803234501359,-0.04559257100244207,-0.032035461342571514
2026-06-03,600415,跌破MA5观察,10,11.95,10.68,-0.10627615062761508,-0.04559257100244207,-0.06068357962517301
2026-06-03,600416,跌破MA5观察,7,11.0,10.12,-0.08000000000000007,-0.04559257100244207,-0.034407428997558
2026-06-03,600418,跌破MA5观察,7,34.8,33.57,-0.03534482758620683,-0.04559257100244207,0.010247743416235244
2026-06-03,600419,跌破MA5观察,10,8.43,8.09,-0.04033214709371291,-0.04559257100244207,0.0052604239087291615
2026-06-03,600420,跌破MA5观察,44,9.01,8.9,-0.01220865704772467,-0.04559257100244207,0.033383913954717404
2026-06-03,600422,跌破MA5观察,44,8.88,8.5,-0.04279279279279291,-0.04559257100244207,0.002799778209649162
2026-06-03,600425,跌破MA5观察,10,3.6,3.47,-0.036111111111111094,-0.04559257100244207,0.009481459891330979
2026-06-03,600426,回踩观察,15,29.74,26.96,-0.09347679892400795,-0.04559257100244207,-0.04788422792156588
2026-06-03,600428,跌破MA5观察,34,7.76,7.48,-0.036082474226803996,-0.04559257100244207,0.009510096775638077
2026-06-03,600429,跌破MA5观察,10,4.75,4.39,-0.07578947368421063,-0.04559257100244207,-0.030196902681768556
2026-06-03,600433,跌破MA5观察,7,3.85,3.58,-0.07012987012987015,-0.04559257100244207,-0.02453729912742808
2026-06-03,600435,跌破MA5观察,10,11.92,11.46,-0.038590604026845554,-0.04559257100244207,0.007001966975596519
2026-06-03,600436,跌破MA5观察,25,124.29,119.12,-0.04159626679539785,-0.04559257100244207,0.003996304207044221
2026-06-03,600438,跌破MA5观察,7,13.98,12.89,-0.07796852646638053,-0.04559257100244207,-0.032375955463938455
2026-06-03,600439,趋势观察池,61,2.62,2.57,-0.019083969465648942,-0.04559257100244207,0.02650860153679313
2026-06-03,600444,跌破MA5观察,7,14.87,14.41,-0.030934767989239997,-0.04559257100244207,0.014657803013202075
2026-06-03,600446,跌破MA5观察,10,12.9,12.04,-0.06666666666666676,-0.04559257100244207,-0.02107409566422469
2026-06-03,600448,跌破MA5观察,7,2.96,2.98,0.006756756756756799,-0.04559257100244207,0.05234932775919887
2026-06-03,600449,跌破MA5观察,10,13.6,12.95,-0.047794117647058876,-0.04559257100244207,-0.002201546644616803
2026-06-03,600452,跌破MA5观察,15,12.32,10.93,-0.11282467532467533,-0.04559257100244207,-0.06723210432223325
2026-06-03,600455,跌破MA5观察,7,25.7,25.09,-0.02373540856031131,-0.04559257100244207,0.021857162442130762
2026-06-03,600456,跌破MA5观察,21,31.99,29.58,-0.0753360425132854,-0.04559257100244207,-0.029743471510843333
2026-06-03,600458,趋势观察池,51,12.79,14.3,0.11806098514464436,-0.04559257100244207,0.16365355614708643
2026-06-03,600459,趋势观察池,51,24.2,23.85,-0.014462809917355268,-0.04559257100244207,0.031129761085086805
2026-06-03,600460,跌破MA5观察,23,34.7,32.13,-0.07406340057636884,-0.04559257100244207,-0.02847082957392677
2026-06-03,600461,跌破MA5观察,10,9.93,9.48,-0.0453172205438066,-0.04559257100244207,0.0002753504586354705
2026-06-03,600463,跌破MA5观察,10,9.53,9.22,-0.032528856243441595,-0.04559257100244207,0.013063714759000478
2026-06-03,600467,跌破MA5观察,44,2.26,2.21,-0.022123893805309658,-0.04559257100244207,0.023468677197132415
2026-06-03,600468,跌破MA5观察,10,6.48,6.02,-0.07098765432098775,-0.04559257100244207,-0.025395083318545675
2026-06-03,600469,回踩观察,15,5.89,5.65,-0.04074702886247872,-0.04559257100244207,0.004845542139963355
2026-06-03,600470,跌破MA5观察,10,5.48,5.28,-0.03649635036496357,-0.04559257100244207,0.009096220637478503
2026-06-03,600475,跌破MA5观察,7,15.04,15.01,-0.0019946808510638014,-0.04559257100244207,0.04359789015137827
2026-06-03,600477,跌破MA5观察,10,2.69,2.58,-0.040892193308550095,-0.04559257100244207,0.004700377693891977
2026-06-03,600478,跌破MA5观察,7,5.9,5.47,-0.07288135593220346,-0.04559257100244207,-0.02728878492976139
2026-06-03,600479,跌破MA5观察,28,10.15,9.98,-0.016748768472906406,-0.04559257100244207,0.028843802529535667
2026-06-03,600480,跌破MA5观察,10,10.71,10.12,-0.055088702147525814,-0.04559257100244207,-0.009496131145083742
2026-06-03,600481,跌破MA5观察,7,4.91,4.8,-0.022403258655804503,-0.04559257100244207,0.02318931234663757
2026-06-03,600482,跌破MA5观察,26,36.19,35.5,-0.019066040342636037,-0.04559257100244207,0.026526530659806036
2026-06-03,600483,趋势观察池,51,11.68,11.81,0.011130136986301498,-0.04559257100244207,0.05672270798874357
2026-06-03,600486,回踩观察,15,58.44,56.8,-0.02806297056810403,-0.04559257100244207,0.017529600434338044
2026-06-03,600487,趋势观察池,61,91.43,95.47,0.04418680958110022,-0.04559257100244207,0.08977938058354229
2026-06-03,600488,趋势观察池,38,5.46,5.69,0.0421245421245422,-0.04559257100244207,0.08771711312698427
2026-06-03,600489,回踩观察,23,23.13,20.77,-0.10203199308257671,-0.04559257100244207,-0.05643942208013464
2026-06-03,600490,跌破MA5观察,10,7.4,6.54,-0.11621621621621625,-0.04559257100244207,-0.07062364521377418
2026-06-03,600493,跌破MA5观察,7,6.34,6.13,-0.03312302839116721,-0.04559257100244207,0.012469542611274864
2026-06-03,600495,跌破MA5观察,26,4.1,3.83,-0.06585365853658531,-0.04559257100244207,-0.02026108753414324
2026-06-03,600496,跌破MA5观察,25,3.87,3.76,-0.02842377260981921,-0.04559257100244207,0.017168798392622864
2026-06-03,600497,趋势观察池,38,10.0,8.24,-0.17599999999999993,-0.04559257100244207,-0.13040742899755786
2026-06-03,600498,回踩观察,25,52.02,54.5,0.047673971549404115,-0.04559257100244207,0.09326654255184619
2026-06-03,600499,跌破MA5观察,10,15.69,14.37,-0.08413001912045892,-0.04559257100244207,-0.03853744811801685
2026-06-03,600500,趋势观察池,30,5.97,5.41,-0.09380234505862639,-0.04559257100244207,-0.04820977405618432
2026-06-03,600501,跌破MA5观察,7,18.46,17.85,-0.03304442036836397,-0.04559257100244207,0.012548150634078103
2026-06-03,600502,跌破MA5观察,46,4.96,4.69,-0.05443548387096764,-0.04559257100244207,-0.008842912868525565
2026-06-03,600503,趋势观察池,49,2.89,2.78,-0.03806228373702436,-0.04559257100244207,0.007530287265417712
2026-06-03,600505,趋势观察池,61,14.34,14.92,0.04044630404463034,-0.04559257100244207,0.08603887504707242
2026-06-03,600506,跌破MA5观察,18,17.76,16.45,-0.07376126126126137,-0.04559257100244207,-0.028168690258819296
2026-06-03,600507,跌破MA5观察,26,4.59,4.38,-0.04575163398692805,-0.04559257100244207,-0.00015906298448598033
2026-06-03,600508,趋势观察池,51,10.21,9.62,-0.05778648383937335,-0.04559257100244207,-0.012193912836931275
2026-06-03,600509,跌破MA5观察,10,9.29,8.16,-0.12163616792249721,-0.04559257100244207,-0.07604359692005513
2026-06-03,600510,跌破MA5观察,10,8.38,7.93,-0.05369928400954671,-0.04559257100244207,-0.008106713007104638
2026-06-03,600511,跌破MA5观察,44,26.35,25.93,-0.01593927893738145,-0.04559257100244207,0.02965329206506062
2026-06-03,600512,跌破MA5观察,28,2.2,2.11,-0.040909090909091006,-0.04559257100244207,0.004683480093351067
2026-06-03,600513,跌破MA5观察,7,17.16,16.37,-0.046037296037296005,-0.04559257100244207,-0.0004447250348539322
2026-06-03,600515,跌破MA5观察,10,3.11,2.99,-0.03858520900321538,-0.04559257100244207,0.007007361999226691
2026-06-03,600516,趋势观察池,61,5.48,6.1,0.11313868613138678,-0.04559257100244207,0.15873125713382885
2026-06-03,600517,跌破MA5观察,10,5.25,4.88,-0.07047619047619047,-0.04559257100244207,-0.024883619473748397
2026-06-03,600518,跌破MA5观察,10,1.52,1.45,-0.046052631578947456,-0.04559257100244207,-0.00046006057650538335
2026-06-03,600519,跌破MA5观察,25,1281.91,1262.98,-0.014767027326411442,-0.04559257100244207,0.03082554367603063
2026-06-03,600520,跌破MA5观察,7,29.4,28.18,-0.04149659863945576,-0.04559257100244207,0.004095972362986311
2026-06-03,600521,跌破MA5观察,10,15.24,14.78,-0.030183727034120755,-0.04559257100244207,0.015408843968321317
2026-06-03,600522,趋势观察池,48,44.98,49.53,0.101156069364162,-0.04559257100244207,0.14674864036660407
2026-06-03,600523,跌破MA5观察,10,11.72,11.29,-0.036689419795222,-0.04559257100244207,0.008903151207220072
2026-06-03,600526,跌破MA5观察,10,4.68,4.52,-0.03418803418803418,-0.04559257100244207,0.011404536814407895
2026-06-03,600527,跌破MA5观察,28,2.53,2.34,-0.07509881422924902,-0.04559257100244207,-0.02950624322680695
2026-06-03,600528,跌破MA5观察,12,7.3,7.07,-0.03150684931506842,-0.04559257100244207,0.014085721687373653
2026-06-03,600529,趋势观察池,49,19.06,19.07,0.0005246589716685346,-0.04559257100244207,0.04611722997411061
2026-06-03,600530,跌破MA5观察,7,6.84,6.22,-0.09064327485380119,-0.04559257100244207,-0.04505070385135912
2026-06-03,600531,回踩观察,15,13.37,11.69,-0.12565445026178013,-0.04559257100244207,-0.08006187925933805
2026-06-03,600533,跌破MA5观察,26,2.24,2.19,-0.022321428571428714,-0.04559257100244207,0.02327114243101336
2026-06-03,600535,趋势观察池,49,14.13,13.99,-0.0099079971691437,-0.04559257100244207,0.03568457383329837
2026-06-03,600536,跌破MA5观察,10,37.13,35.56,-0.04228386749259361,-0.04559257100244207,0.003308703509848465
2026-06-03,600538,跌破MA5观察,7,6.2,6.01,-0.030645161290322687,-0.04559257100244207,0.014947409712119386
2026-06-03,600539,跌破MA5观察,15,14.99,15.4,0.02735156771180791,-0.04559257100244207,0.07294413871424998
2026-06-03,600540,趋势观察池,30,4.92,4.52,-0.08130081300813019,-0.04559257100244207,-0.03570824200568812
2026-06-03,600545,跌破MA5观察,26,7.18,6.25,-0.1295264623955431,-0.04559257100244207,-0.08393389139310103
2026-06-03,600546,趋势观察池,49,14.7,13.63,-0.07278911564625845,-0.04559257100244207,-0.027196544643816378
2026-06-03,600547,回踩观察,15,29.39,26.46,-0.09969377339231034,-0.04559257100244207,-0.054101202389868264
2026-06-03,600548,跌破MA5观察,33,8.88,8.66,-0.024774774774774855,-0.04559257100244207,0.020817796227667218
2026-06-03,600549,趋势观察池,51,59.63,59.0,-0.010565151769243664,-0.04559257100244207,0.03502741923319841
2026-06-03,600550,跌破MA5观察,10,13.06,12.19,-0.06661562021439515,-0.04559257100244207,-0.021023049211953082
2026-06-03,600551,跌破MA5观察,10,7.31,7.23,-0.0109439124487003,-0.04559257100244207,0.034648658553741774
2026-06-03,600552,跌破MA5观察,15,18.5,21.99,0.1886486486486485,-0.04559257100244207,0.23424121965109057
2026-06-03,600556,跌破MA5观察,10,5.16,4.98,-0.03488372093023251,-0.04559257100244207,0.010708850072209564
2026-06-03,600557,跌破MA5观察,26,12.39,12.02,-0.02986279257465707,-0.04559257100244207,0.015729778427785
2026-06-03,600558,趋势观察池,51,5.65,5.43,-0.038938053097345215,-0.04559257100244207,0.006654517905096857
2026-06-03,600559,跌破MA5观察,10,12.67,12.03,-0.05051302288871351,-0.04559257100244207,-0.0049204518862714375
2026-06-03,600560,跌破MA5观察,7,12.72,12.97,0.019654088050314433,-0.04559257100244207,0.0652466590527565
2026-06-03,600561,跌破MA5观察,7,5.91,5.65,-0.04399323181049064,-0.04559257100244207,0.0015993391919514321
2026-06-03,600562,跌破MA5观察,10,22.68,21.49,-0.05246913580246915,-0.04559257100244207,-0.006876564800027074
2026-06-03,600563,跌破MA5观察,15,158.54,153.93,-0.029077835246625328,-0.04559257100244207,0.016514735755816745
2026-06-03,600566,跌破MA5观察,10,27.59,27.58,-0.00036245016310265665,-0.04559257100244207,0.045230120839339416
2026-06-03,600567,跌破MA5观察,31,1.35,1.31,-0.029629629629629672,-0.04559257100244207,0.0159629413728124
2026-06-03,600569,跌破MA5观察,46,1.91,1.85,-0.03141361256544495,-0.04559257100244207,0.014178958436997124
2026-06-03,600570,跌破MA5观察,10,24.07,22.06,-0.08350643955130876,-0.04559257100244207,-0.03791386854886669
2026-06-03,600571,跌破MA5观察,10,11.34,10.97,-0.032627865961199265,-0.04559257100244207,0.012964705041242808
2026-06-03,600572,跌破MA5观察,28,4.17,4.11,-0.014388489208633004,-0.04559257100244207,0.03120408179380907
2026-06-03,600573,跌破MA5观察,44,12.91,12.51,-0.03098373353989159,-0.04559257100244207,0.014608837462550484
2026-06-03,600575,趋势观察池,49,4.11,3.76,-0.08515815085158163,-0.04559257100244207,-0.039565579849139554
2026-06-03,600576,跌破MA5观察,26,5.85,5.59,-0.0444444444444444,-0.04559257100244207,0.0011481265579976752
2026-06-03,600577,跌破MA5观察,7,12.52,11.49,-0.08226837060702874,-0.04559257100244207,-0.03667579960458667
2026-06-03,600578,回踩观察,28,9.34,8.82,-0.05567451820128477,-0.04559257100244207,-0.0100819471988427
2026-06-03,600579,跌破MA5观察,10,6.56,6.52,-0.0060975609756097615,-0.04559257100244207,0.03949501002683231
2026-06-03,600580,跌破MA5观察,15,38.81,39.03,0.005668642102550914,-0.04559257100244207,0.051261213104992986
2026-06-03,600582,趋势观察池,39,5.18,5.26,0.015444015444015413,-0.04559257100244207,0.061036586446457486
2026-06-03,600583,回踩观察,26,5.74,5.71,-0.005226480836237002,-0.04559257100244207,0.04036609016620507
2026-06-03,600584,回踩观察,28,80.13,70.3,-0.12267565206539377,-0.04559257100244207,-0.0770830810629517
2026-06-03,600585,跌破MA5观察,33,19.6,19.09,-0.02602040816326534,-0.04559257100244207,0.019572162839176732
2026-06-03,600586,跌破MA5观察,7,4.84,4.96,0.024793388429751984,-0.04559257100244207,0.07038595943219406
2026-06-03,600587,跌破MA5观察,28,13.06,12.87,-0.014548238897396759,-0.04559257100244207,0.031044332105045314
2026-06-03,600588,趋势观察池,41,10.9,10.58,-0.029357798165137616,-0.04559257100244207,0.016234772837304456
2026-06-03,600589,跌破MA5观察,7,10.82,9.98,-0.077634011090573,-0.04559257100244207,-0.032041440088130924
2026-06-03,600590,回踩观察,12,13.73,12.36,-0.09978150036416611,-0.04559257100244207,-0.054188929361724036
2026-06-03,600592,回踩观察,23,20.24,20.22,-0.0009881422924901129,-0.04559257100244207,0.04460442870995196
2026-06-03,600593,趋势观察池,51,38.5,35.96,-0.06597402597402591,-0.04559257100244207,-0.020381454971583834
2026-06-03,600594,跌破MA5观察,10,3.52,3.35,-0.048295454545454475,-0.04559257100244207,-0.002702883543012402
2026-06-03,600595,趋势观察池,51,7.55,6.5,-0.13907284768211914,-0.04559257100244207,-0.09348027667967707
2026-06-03,600596,趋势观察池,61,14.3,13.49,-0.056643356643356624,-0.04559257100244207,-0.011050785640914551
2026-06-03,600597,跌破MA5观察,25,6.9,6.75,-0.021739130434782705,-0.04559257100244207,0.023853440567659367
2026-06-03,600598,趋势观察池,31,14.5,14.13,-0.02551724137931033,-0.04559257100244207,0.020075329623131744
