date,open,high,low,close,volume,amount,outstanding_share,turnover,change,pct_chg,amplitude
2023-03-06,5.98,5.99,5.94,5.95,3555501.0,23023860.0,1087228430.0,0.003270242850437603,,,
2023-03-07,5.95,6.03,5.89,5.89,7624244.0,49337704.0,1087228430.0,0.00701255025128436,-0.0600000000000005,-1.0084033613445453,2.3529411764705976
2023-03-08,5.88,5.93,5.86,5.93,3534151.0,22662077.0,1087228430.0,0.0032506057627650522,0.040000000000000036,0.679117147707986,1.1884550084889542
2023-03-09,5.96,5.98,5.88,5.97,6397425.0,41282944.0,1087228430.0,0.005884159044663687,0.040000000000000036,0.6745362563237878,1.6863406408094523
2023-03-10,5.93,5.98,5.83,5.86,4967061.0,31722998.0,1087228430.0,0.004568553270815407,-0.10999999999999943,-1.8425460636515845,2.5125628140703578
2023-03-13,5.86,5.86,5.77,5.82,5513975.0,34789024.0,1087228430.0,0.0050715883137824125,-0.040000000000000036,-0.6825938566552892,1.5358361774744154
2023-03-14,5.83,5.84,5.73,5.75,4545700.0,28529733.0,1087228430.0,0.004180998099911718,-0.07000000000000028,-1.2027491408934776,1.8900343642611586
2023-03-15,5.75,5.86,5.75,5.86,4653802.0,29447578.0,1087228430.0,0.004280427067198749,0.11000000000000032,1.9130434782608674,1.913043478260875
2023-03-16,5.86,5.9,5.8,5.8,4119647.0,26142997.0,1087228430.0,0.003789127368569639,-0.0600000000000005,-1.0238907849829393,1.7064846416382344
2023-03-17,5.82,5.88,5.82,5.83,3560015.0,22653350.0,1087228430.0,0.003274394691831228,0.03000000000000025,0.5172413793103514,1.0344827586206828
2023-03-20,5.86,5.88,5.82,5.84,3915285.0,24878018.0,1087228430.0,0.0036011613493219636,0.009999999999999787,0.17152658662091813,1.0291595197255508
2023-03-21,5.86,5.87,5.82,5.86,3210780.0,20408869.0,1087228430.0,0.002953178845773928,0.020000000000000462,0.34246575342467,0.8561643835616408
2023-03-22,5.86,5.88,5.84,5.87,3316022.0,21108646.0,1087228430.0,0.00304997727110576,0.009999999999999787,0.17064846416381396,0.6825938566552906
2023-03-23,5.87,5.87,5.81,5.85,4155753.0,26330926.0,1087228430.0,0.003822336581099153,-0.020000000000000462,-0.34071550255537764,1.0221465076661072
2023-03-24,5.85,5.89,5.84,5.85,4621854.0,29442666.0,1087228430.0,0.004251042257973331,0.0,0.0,0.8547008547008517
2023-03-27,5.85,5.88,5.78,5.8,5150860.0,32549146.0,1087228430.0,0.004737606061313168,-0.04999999999999982,-0.8547008547008517,1.7094017094017033
2023-03-28,5.71,5.71,5.41,5.46,52885659.0,313832405.0,1230418085.0,0.0429818609176246,-0.33999999999999986,-5.862068965517242,5.172413793103446
2023-03-29,5.43,5.46,5.38,5.42,21430294.0,125805904.0,1230418085.0,0.017417083072214432,-0.040000000000000036,-0.73260073260073,1.4652014652014667
2023-03-30,5.4,5.44,5.39,5.43,10451277.0,61376350.0,1230418085.0,0.008494085975662492,0.009999999999999787,0.18450184501843658,0.9225092250922641
2023-03-31,5.44,5.46,5.41,5.42,9182204.0,54162203.0,1230418085.0,0.00746266989403037,-0.009999999999999787,-0.18416206261510082,0.9208103130755032
2023-04-03,5.44,5.45,5.41,5.44,11252160.0,66395884.0,1230418085.0,0.009144989119694222,0.020000000000000462,0.3690036900369176,0.7380073800738014
2023-04-04,5.45,5.46,5.39,5.41,13093083.0,76902997.0,1230418085.0,0.010641165925320417,-0.03000000000000025,-0.5514705882353033,1.2867647058823581
2023-04-06,5.42,5.44,5.4,5.43,8591959.0,50594427.0,1230418085.0,0.006982958967154648,0.019999999999999574,0.3696857670979492,0.739371534195934
2023-04-07,5.43,5.44,5.41,5.43,6828601.0,40284529.0,1230418085.0,0.005549821709585811,0.0,0.0,0.5524861878453085
2023-04-10,5.44,5.44,5.4,5.42,8695344.0,51170394.0,1230418085.0,0.007066983252282089,-0.009999999999999787,-0.18416206261510082,0.7366482504604058
2023-04-11,5.41,5.42,5.4,5.42,5291445.0,31074624.0,1230418085.0,0.004300526028110193,0.0,0.0,0.3690036900368925
2023-04-12,5.42,5.45,5.41,5.45,10599807.0,62582118.0,1230418085.0,0.008614801041387489,0.03000000000000025,0.5535055350553542,0.7380073800738014
2023-04-13,5.45,5.46,5.43,5.45,7869894.0,46555714.0,1230418085.0,0.006396113724222446,0.0,0.0,0.5504587155963349
2023-04-14,5.45,5.49,5.44,5.46,10539057.0,62538539.0,1230418085.0,0.008565427579845757,0.009999999999999787,0.18348623853210455,0.9174311926605472
2023-04-17,5.46,5.49,5.44,5.48,8789170.0,52156779.0,1230418085.0,0.007143238633395087,0.020000000000000462,0.366300366300365,0.9157509157509125
2023-04-18,5.49,5.5,5.45,5.46,9122604.0,54168918.0,1230418085.0,0.0074142310741474515,-0.020000000000000462,-0.36496350364964014,0.9124087591240843
2023-04-19,5.46,5.49,5.42,5.46,9777953.0,57944583.0,1230418085.0,0.007946854097158366,0.0,0.0,1.2820512820512873
2023-04-20,5.46,5.47,5.4,5.42,8482552.0,49947852.0,1230418085.0,0.006894040410662527,-0.040000000000000036,-0.73260073260073,1.282051282051271
2023-04-21,5.4,5.44,5.35,5.35,11906770.0,69753308.0,1230418085.0,0.009677011533847863,-0.07000000000000028,-1.291512915129156,1.6605166051660656
2023-04-24,5.36,5.39,5.23,5.36,11583873.0,66762888.0,1230418085.0,0.009414582848885873,0.010000000000000675,0.18691588785046953,2.9906542056074628
2023-04-25,5.35,5.38,5.24,5.33,10154412.0,58414977.0,1230418085.0,0.008252814326928558,-0.03000000000000025,-0.5597014925373234,2.6119402985074567
2023-04-26,5.34,5.41,5.3,5.4,9630456.0,56201978.0,1230418085.0,0.007826978583462547,0.07000000000000028,1.3133208255159623,2.0637898686679232
2023-04-27,5.41,5.41,5.37,5.4,7828612.0,45835352.0,1230418085.0,0.00636256252686663,0.0,0.0,0.7407407407407414
2023-04-28,5.39,5.48,5.38,5.48,9339206.0,55229681.0,1230418085.0,0.00759027042421926,0.08000000000000007,1.4814814814814836,1.8518518518518614
2023-05-04,5.48,5.57,5.45,5.54,13642151.0,81994774.0,1230418085.0,0.01108741099168743,0.05999999999999961,1.0948905109488871,2.189781021897812
2023-05-05,5.53,5.6,5.5,5.54,10290759.0,61890186.0,1230418085.0,0.00836362788019326,0.0,0.0,1.8050541516245424
2023-05-08,5.56,5.63,5.54,5.6,12569128.0,76338181.0,1230418085.0,0.010215330994586283,0.05999999999999961,1.0830324909747224,1.6245487364620912
2023-05-09,5.61,5.75,5.61,5.62,19936194.0,122591981.0,1230418085.0,0.016202780374444836,0.020000000000000462,0.3571428571428559,2.4999999999999947
2023-05-10,5.61,5.68,5.59,5.63,9698766.0,59271942.0,1230418085.0,0.007882496297996141,0.009999999999999787,0.1779359430605032,1.6014234875444813
2023-05-11,5.75,5.8,5.67,5.71,13010406.0,80813794.0,1230418085.0,0.010573971691906658,0.08000000000000007,1.4209591474245054,2.3090586145648295
2023-05-12,5.72,5.74,5.63,5.63,9250465.0,56871018.0,1230418085.0,0.007518147784701978,-0.08000000000000007,-1.4010507880910739,1.9264448336252245
2023-05-15,5.67,5.7,5.6,5.67,10001196.0,61354243.0,1230418085.0,0.00812829079962686,0.040000000000000036,0.7104795737122638,1.776198934280649
2023-05-16,5.69,5.7,5.63,5.64,5599330.0,34397491.0,1230418085.0,0.004550753982131204,-0.03000000000000025,-0.5291005291005346,1.234567901234573
2023-05-17,5.65,5.71,5.6,5.69,7608231.0,46863681.0,1230418085.0,0.006183451863030768,0.05000000000000071,0.8865248226950451,1.950354609929084
2023-05-18,5.69,5.71,5.63,5.65,5428910.0,33378038.0,1230418085.0,0.004412248215613639,-0.040000000000000036,-0.702987697715296,1.4059753954305811
2023-05-19,5.66,5.66,5.55,5.58,7663895.0,46514759.0,1230418085.0,0.006228691770244908,-0.07000000000000028,-1.2389380530973493,1.946902654867262
2023-05-22,5.59,5.63,5.55,5.62,5271198.0,32080548.0,1230418085.0,0.004284070645791914,0.040000000000000036,0.7168458781362075,1.4336917562724028
2023-05-23,5.59,5.64,5.55,5.55,4806237.0,29204594.0,1230418085.0,0.003906182019423097,-0.07000000000000028,-1.245551601423489,1.6014234875444813
2023-05-24,5.52,5.56,5.49,5.51,4796805.0,28821102.0,1230418085.0,0.0038985163323570623,-0.040000000000000036,-0.7207207207207245,1.2612612612612504
2023-05-25,5.51,5.54,5.45,5.51,6458746.0,38523130.0,1230418085.0,0.005249228761132847,0.0,0.0,1.6333938294010864
2023-05-26,5.52,5.63,5.51,5.63,9491753.0,57508165.0,1230418085.0,0.007714250233895091,0.1200000000000001,2.1778584392014633,2.177858439201454
2023-05-29,5.63,5.74,5.61,5.65,10086207.0,62120439.0,1230418085.0,0.008197381949242074,0.020000000000000462,0.355239786856143,2.3090586145648295
2023-05-30,5.62,5.69,5.61,5.67,8263224.0,50714283.0,1230418085.0,0.006715785553493388,0.019999999999999574,0.3539823008849474,1.415929203539824
2023-05-31,5.69,5.69,5.6,5.63,7561222.0,46247037.0,1230418085.0,0.006145246150214055,-0.040000000000000036,-0.7054673721340388,1.5873015873016003
2023-06-01,5.63,5.63,5.55,5.55,7751024.0,46981839.0,1230418085.0,0.006299504285976095,-0.08000000000000007,-1.4209591474245165,1.420959147424513
2023-06-02,5.57,5.6,5.54,5.54,7508700.0,45390948.0,1230418085.0,0.006102559846558172,-0.009999999999999787,-0.18018018018017834,1.081081081081074
2023-06-05,5.55,5.59,5.52,5.56,6057327.0,36559108.0,1230418085.0,0.0049229827437069894,0.019999999999999574,0.3610108303248927,1.2635379061371892
2023-06-06,5.54,5.56,5.43,5.44,7822900.0,46604910.0,1230418085.0,0.006357920202383891,-0.11999999999999922,-2.1582733812949506,2.338129496402876
2023-06-07,5.44,5.51,5.4,5.48,6285764.0,37261293.0,1230418085.0,0.005108640775545818,0.040000000000000036,0.7352941176470562,2.022058823529401
2023-06-08,5.48,5.51,5.43,5.49,4788682.0,28422756.0,1230418085.0,0.0038919145113183217,0.009999999999999787,0.18248175182480342,1.4598540145985412
2023-06-09,5.49,5.5,5.46,5.5,4360354.0,25944989.0,1230418085.0,0.0035437986918080778,0.009999999999999787,0.18214936247722413,0.7285974499089259
2023-06-12,5.49,5.5,5.41,5.46,5973647.0,35386736.0,1230418085.0,0.004854973340220369,-0.040000000000000036,-0.727272727272732,1.6363636363636338
2023-06-13,5.43,5.47,5.4,5.4,6193544.0,36459677.0,1230418085.0,0.005033690641827651,-0.05999999999999961,-1.098901098901095,1.282051282051271
2023-06-14,5.41,5.41,5.37,5.39,6101602.0,35724224.0,1230418085.0,0.004958966447571355,-0.010000000000000675,-0.18518518518519933,0.7407407407407414
2023-06-15,5.4,5.4,5.35,5.39,5216800.0,30423564.0,1230418085.0,0.004239859657134347,0.0,0.0,0.9276437847866551
2023-06-16,5.39,5.43,5.38,5.4,5939300.0,34911173.0,1230418085.0,0.004827058438433144,0.010000000000000675,0.18552875695734272,0.9276437847866387
2023-06-19,5.41,5.43,5.39,5.4,5993934.0,35179057.0,1230418085.0,0.004871461231813737,0.0,0.0,0.7407407407407414
2023-06-20,5.4,5.4,5.33,5.34,7707987.0,44797663.0,1230418085.0,0.006264526744175741,-0.0600000000000005,-1.1111111111111183,1.2962962962963014
2023-06-21,5.33,5.36,5.29,5.32,5523343.0,31953827.0,1230418085.0,0.004488996924976115,-0.019999999999999574,-0.3745318352059823,1.310861423220979
2023-06-26,5.28,5.31,5.26,5.28,5037808.0,28895627.0,1230418085.0,0.0040943871529651645,-0.040000000000000036,-0.7518796992481258,0.939849624060147
2023-06-27,5.28,5.37,5.28,5.35,4962900.0,28771535.0,1230418085.0,0.0040335070335056076,0.0699999999999994,1.325757575757569,1.7045454545454517
2023-06-28,5.34,5.39,5.32,5.38,4504729.0,26215372.0,1230418085.0,0.0036611368565831835,0.03000000000000025,0.5607476635514086,1.3084112149532598
2023-06-29,5.38,5.4,5.35,5.38,4033955.0,23566185.0,1230418085.0,0.0032785238198120275,0.0,0.0,0.9293680297397902
2023-06-30,5.38,5.4,5.36,5.4,5539707.0,32440134.0,1230418085.0,0.0045022964694151095,0.020000000000000462,0.3717472118959231,0.7434944237918222
2023-07-03,5.44,5.49,5.42,5.45,6906275.0,39823104.0,1230418085.0,0.005612949845417788,0.04999999999999982,0.92592592592593,1.2962962962963014
2023-07-04,5.45,5.47,5.41,5.45,4717590.0,27179646.0,1230418085.0,0.0038341357767022743,0.0,0.0,1.1009174311926533
2023-07-05,5.45,5.47,5.43,5.46,3940470.0,22763125.0,1230418085.0,0.003202545580269165,0.009999999999999787,0.18348623853210455,0.733944954128441
2023-07-06,5.47,5.47,5.42,5.45,3122000.0,17994804.0,1230418085.0,0.0025373489207125887,-0.009999999999999787,-0.1831501831501825,0.9157509157509125
2023-07-07,5.45,5.49,5.44,5.47,3813385.0,22070043.0,1230418085.0,0.003099259549651369,0.019999999999999574,0.3669724770642091,0.9174311926605472
2023-07-10,5.46,5.49,5.45,5.48,4347437.0,25196271.0,1230418085.0,0.0035333006341498954,0.010000000000000675,0.1828153564899626,0.7312614259597813
2023-07-11,5.47,5.51,5.47,5.49,4627100.0,26906415.0,1230418085.0,0.0037605916691317164,0.009999999999999787,0.18248175182480342,0.7299270072992706
2023-07-12,5.5,5.5,5.44,5.46,4388079.0,25412663.0,1230418085.0,0.003566331683104284,-0.03000000000000025,-0.5464480874316946,1.0928961748633808
2023-07-13,5.44,5.52,5.44,5.5,6299156.0,36700129.0,1230418085.0,0.005119524880845684,0.040000000000000036,0.73260073260073,1.4652014652014502
2023-07-14,5.5,5.52,5.49,5.51,3735870.0,21809410.0,1230418085.0,0.0030362606381878726,0.009999999999999787,0.1818181818181719,0.5454545454545338
2023-07-17,5.49,5.62,5.47,5.59,9246184.0,54442795.0,1230418085.0,0.007514668479535556,0.08000000000000007,1.4519056261343088,2.7223230490018215
