date,open,high,low,close,volume,amount,outstanding_share,turnover,change,pct_chg,amplitude
2026-05-19,13.88,14.08,13.48,13.76,4585520.0,63429094.0,130091130.0,0.03524852155562028,,,
2026-05-20,13.85,13.88,13.42,13.58,2860832.0,39069930.0,130091130.0,0.021990984319991688,-0.17999999999999972,-1.3081395348837233,3.3430232558139594
2026-05-21,13.66,13.79,13.2,13.32,3638719.0,49615386.0,130091248.0,0.027970513435308115,-0.2599999999999998,-1.9145802650957222,4.34462444771723
2026-05-22,13.36,13.43,13.09,13.35,3616026.0,48316088.0,130091248.0,0.027796074336991525,0.02999999999999936,0.22522522522521182,2.5525525525525516
2026-05-25,13.35,13.39,12.94,13.12,3285247.0,43518116.0,130091248.0,0.025253405209857006,-0.23000000000000043,-1.7228464419475675,3.370786516853941
2026-05-26,13.08,13.11,12.78,12.92,3583302.0,46684747.0,130091248.0,0.02754452782250194,-0.1999999999999993,-1.5243902439024293,2.515243902439025
2026-05-27,12.91,13.14,12.61,12.76,3707132.0,47811606.0,130091248.0,0.028496398158929185,-0.16000000000000014,-1.2383900928792602,4.102167182662547
2026-05-28,12.76,12.83,12.15,12.47,4287400.0,53809250.0,130091248.0,0.032956867321312804,-0.28999999999999915,-2.2727272727272707,5.329153605015672
2026-05-29,12.5,12.71,12.35,12.46,3702434.0,46331519.0,130091248.0,0.028460285045462858,-0.009999999999999787,-0.0801924619085792,2.886928628708911
2026-06-01,12.91,13.49,12.62,13.44,7835411.0,103209751.0,130091248.0,0.06023011632573469,0.9799999999999986,7.86516853932584,6.982343499197439
2026-06-02,13.4,13.6,12.82,12.99,6975968.0,90796567.0,130091248.0,0.05362365345284412,-0.4499999999999993,-3.3482142857142794,5.8035714285714235
2026-06-03,12.98,12.99,12.43,12.84,5453583.0,69152603.0,130091248.0,0.04192121363921422,-0.15000000000000036,-1.1547344110854563,4.311008468052352
2026-06-04,12.91,13.53,12.34,12.58,8003730.0,102156722.0,130091248.0,0.06152396969856112,-0.2599999999999998,-2.024922118380057,9.267912772585667
2026-06-05,12.36,12.66,12.01,12.25,7245644.0,88962163.0,130091248.0,0.055696629184462894,-0.33000000000000007,-2.6232114467408585,5.166931637519875
2026-06-08,12.85,13.48,12.6,13.48,13082335.0,174535993.0,130091248.0,0.1005627603787766,1.2300000000000004,10.04081632653062,7.183673469387762
2026-06-09,13.34,13.35,12.5,12.67,18751308.0,239527406.0,130091248.0,0.14413965803448975,-0.8100000000000005,-6.008902077151335,6.305637982195843
2026-06-10,12.71,13.5,12.4,12.8,17448165.0,225058139.0,130091248.0,0.1341225122231128,0.13000000000000078,1.0260457774269982,8.68192580899763
2026-06-11,12.8,13.99,12.72,13.26,18430102.0,245380520.0,130091248.0,0.14167057571774544,0.4599999999999991,3.5937499999999956,9.921874999999996
2026-06-12,13.26,13.49,13.04,13.23,13393837.0,177576369.0,130091248.0,0.1029572488996339,-0.02999999999999936,-0.2262443438914019,3.3936651583710487
2026-06-15,13.24,13.3,12.81,12.89,11856848.0,154444726.0,130091248.0,0.09114254942038837,-0.33999999999999986,-2.569916855631138,3.703703703703705
2026-06-16,12.84,13.06,12.54,13.06,9424650.0,121454447.0,130091248.0,0.0724464569668822,0.16999999999999993,1.3188518231187052,4.034134988363083
2026-06-17,12.9,12.98,12.34,12.36,9797728.0,123094156.0,130091248.0,0.07531427479272088,-0.7000000000000011,-5.359877488514552,4.900459418070448
2026-06-18,12.17,12.2,11.4,11.46,10628176.0,124395444.0,130091248.0,0.08169785564667656,-0.8999999999999986,-7.281553398058238,6.472491909385105
