date,open,high,low,close,volume,amount,outstanding_share,turnover,change,pct_chg,amplitude
2026-05-19,13.78,14.38,13.76,14.1,6779899.0,95330510.0,231057494.0,0.029342908912532394,,,
2026-05-20,13.85,14.11,13.69,13.9,5813653.0,80665071.0,231057494.0,0.025161066621799334,-0.1999999999999993,-1.4184397163120477,2.9787234042553186
2026-05-21,13.95,14.33,13.57,13.58,13753353.0,193613067.0,231057494.0,0.05952350976333189,-0.3200000000000003,-2.302158273381294,5.4676258992805735
2026-05-22,13.54,13.99,13.47,13.89,5220047.0,71619449.0,231057494.0,0.02259198310183352,0.3100000000000005,2.2827687776141525,3.8291605301914546
2026-05-25,13.95,14.0,13.62,13.81,4614755.0,63703036.0,231057494.0,0.019972323425268345,-0.08000000000000007,-0.5759539236861011,2.735781137509005
2026-05-26,13.59,13.96,13.56,13.89,5095345.0,70270422.0,231057494.0,0.022052281931180296,0.08000000000000007,0.5792903692976026,2.8964518464880546
2026-05-27,13.75,13.92,13.32,13.52,5448877.0,73939705.0,231057494.0,0.023582342670088855,-0.370000000000001,-2.663786897048248,4.319654427645785
2026-05-28,13.51,13.82,13.15,13.67,6760011.0,91010727.0,231057494.0,0.02925683509750175,0.15000000000000036,1.1094674556213047,4.955621301775148
2026-05-29,13.75,13.98,12.78,12.93,6720046.0,88659518.0,231057494.0,0.029083869489210334,-0.7400000000000002,-5.413313825896127,8.778346744696423
2026-06-01,12.87,13.82,12.82,13.39,5861134.0,78579396.0,231057494.0,0.025366560930501564,0.46000000000000085,3.557617942768765,7.733952049497293
2026-06-02,13.35,13.78,12.92,13.56,6156139.0,82519311.0,231057494.0,0.026643321077480395,0.16999999999999993,1.2696041822255477,6.422703510082147
2026-06-03,13.31,13.91,13.28,13.53,7385452.0,100550006.0,231057494.0,0.031963698178082034,-0.030000000000001137,-0.22123893805310324,4.64601769911505
2026-06-04,13.47,13.53,13.12,13.32,4398135.0,58487624.0,231057494.0,0.01903480784743558,-0.20999999999999908,-1.552106430155209,3.0303030303030316
2026-06-05,13.31,13.46,12.94,13.24,5189699.0,68618381.0,231057494.0,0.02246063916888149,-0.08000000000000007,-0.6006006006005982,3.9039039039039136
2026-06-08,12.97,13.31,12.7,13.0,5149487.0,66842451.0,231057494.0,0.022286604562585622,-0.2400000000000002,-1.812688821752273,4.607250755287017
2026-06-09,13.19,13.89,12.83,13.54,7950447.0,106991233.0,231057494.0,0.03440895537454414,0.5399999999999991,4.153846153846152,8.153846153846157
2026-06-10,13.41,13.8,13.18,13.3,5953822.0,80026808.0,231057494.0,0.025767707841581628,-0.23999999999999844,-1.7725258493352936,4.579025110782873
2026-06-11,13.15,13.39,12.52,12.74,7570111.0,96565583.0,231057494.0,0.03276288887648024,-0.5600000000000005,-4.210526315789476,6.541353383458653
2026-06-12,12.88,13.24,12.59,12.72,6267500.0,80917578.0,231057494.0,0.027125283372111706,-0.019999999999999574,-0.15698587127158659,5.102040816326533
2026-06-15,12.88,13.04,12.61,12.7,5221468.0,66720598.0,231057494.0,0.022598133086304484,-0.02000000000000135,-0.15723270440252124,3.380503144654086
2026-06-16,12.66,12.97,12.33,12.88,5172993.0,65797644.0,231057494.0,0.02238833681802158,0.1800000000000015,1.4173228346456845,5.039370078740162
2026-06-17,12.8,12.97,12.69,12.89,3782813.0,48510109.0,231057494.0,0.01637173906162074,0.009999999999999787,0.07763975155279379,2.1739130434782696
2026-06-18,12.8,13.62,12.76,13.22,9047520.0,120361794.0,231057494.0,0.03915700738968458,0.33000000000000007,2.560124127230412,6.67183863460046
