date      , code  , name    , close , score, status    , risk_tags                               , ret10_fmt, ret20_fmt, ret60_fmt, ret20_rank_pct_fmt, ret60_rank_pct_fmt, ma20                , ma60                , ma120               , ma20_slope_5_fmt, ma60_slope_10_fmt, amount_ma20   , amount_ratio_5_20 , up_down_amount_ratio20, dist_to_60d_high_fmt, is_20d_high, is_60d_high, max_dd20_fmt, turnover_ma5        , limit_up_count_5, basic_liquid, trend_basic, relative_strength, volume_ok, near_breakout, risk_ok, candidate
2026-06-18, 600688, 上海石化,   3.08,    56, 回踩观察  , 无明显技术风险                          , -8.88%   , 10.39%   , 4.05%    , 89.83%            , 76.20%            ,   2.975             ,   2.94              ,   3.001916666666667 , 0.71%           , -0.93%           ,   530071871.1 , 0.8716252225216408,    1.269321274962894  , -17.20%             , False      , False      , -17.19%     , 0.021021225905120934,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 002611, 东方精工,  18.74,    56, 回踩观察  , 无明显技术风险                          , 6.48%    , 0.27%    , 10.69%   , 80.05%            , 81.62%            ,  18.0695            ,  17.878666666666668 ,  17.99475           , -0.89%          , 1.29%            ,  1063104965.4 , 1.1785572435254097,    1.1318132398832268 , -9.77%              , False      , False      , -12.68%     , 0.06764823569255347 ,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 603916, 苏博特  ,  14.23,    56, 回踩观察  , 无明显技术风险                          , 4.02%    , -4.56%   , 34.37%   , 68.35%            , 91.02%            ,  13.967999999999998 ,  12.519166666666667 ,  11.948083333333333 , -2.53%          , 3.27%            ,   292603785.15, 1.62136989498203  ,    0.8638796468604641 , -14.64%             , False      , False      , -17.81%     , 0.08059358321134659 ,              0.0, True        , False      , False            , True     , False        , True   , False
2026-06-18, 002008, 大族激光, 134.9 ,    56, 回踩观察  , 无明显技术风险                          , 0.19%    , -5.39%   , 109.15%  , 65.36%            , 97.84%            , 130.405             , 107.21233333333333  ,  80.03899999999999  , -2.05%          , 10.14%           ,  7065927768.1 , 1.2331586426254963,    0.6106751342256783 , -13.68%             , False      , False      , -18.57%     , 0.06927857553469709 ,              1.0, True        , False      , False            , True     , False        , True   , False
2026-06-18, 600078, 澄星股份,  13.28,    56, 回踩观察  , 无明显技术风险                          , -5.08%   , -7.13%   , 17.63%   , 58.74%            , 85.24%            ,  13.157999999999998 ,  13.073500000000001 ,  12.321166666666667 , -3.84%          , 0.70%            ,   664154955.05, 1.2038013799653275,    1.1612609159777458 , -21.33%             , False      , False      , -18.17%     , 0.09030540084254976 ,              0.0, True        , False      , False            , True     , False        , True   , False
2026-06-18, 603223, 恒通股份,  10.16,    55, 回踩观察  , 20日回撤过大                            , 6.28%    , 5.18%    , 18.28%   , 86.30%            , 85.64%            ,   9.807             ,   9.130166666666666 ,   9.362             , -0.07%          , 0.56%            ,   174869972.1 , 0.7036744211844019,    1.1688801336878556 , -14.55%             , False      , False      , -21.15%     , 0.018343982561625123,              1.0, True        , False      , True             , False    , False        , False  , False
2026-06-18, 000837, 秦川机床,  12.2 ,    55, 回踩观察  , 无明显技术风险                          , 6.36%    , -3.79%   , 12.44%   , 70.55%            , 82.65%            ,  12.157             ,  11.464666666666668 ,  11.969333333333335 , -0.51%          , 0.84%            ,   452126611.8 , 0.9743214517858646,    1.2494866115821712 , -10.29%             , False      , False      , -10.28%     , 0.0355947345844458  ,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 002527, 新时达  ,  14.65,    54, 回踩观察  , 无明显技术风险                          , -1.61%   , 4.34%    , 5.17%    , 85.47%            , 77.23%            ,  14.515             ,  13.812333333333333 ,  14.9185            , 0.13%           , -0.06%           ,   498613567.4 , 0.7229172071662325,    1.4134052076283043 , -13.47%             , False      , False      , -16.70%     , 0.04858387569089616 ,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 000551, 创元科技,  15.63,    54, 回踩观察  , 无明显技术风险                          , 3.44%    , -9.86%   , 17.25%   , 45.78%            , 85.07%            ,  15.6125            ,  15.1495            ,  14.9185            , -3.22%          , 1.19%            ,   265287589.75, 1.2102736886507524,    0.46592505025859066, -13.41%             , False      , False      , -16.67%     , 0.04347442707965528 ,              0.0, True        , False      , False            , True     , False        , True   , False
2026-06-18, 002927, 泰永长征,  22.6 ,    53, 回踩观察  , 20日回撤过大                            , 6.10%    , 4.82%    , 26.05%   , 86.04%            , 88.36%            ,  21.646             ,  19.404833333333332 ,  19.896666666666665 , -0.18%          , 0.02%            ,   462349463.45, 0.8860250148085254,    0.7221548080388287 , -11.79%             , False      , False      , -24.53%     , 0.08683003140632131 ,              2.0, True        , False      , True             , False    , False        , False  , False
2026-06-18, 002049, 紫光国微,  80.39,    53, 回踩观察  , 无明显技术风险                          , 4.04%    , 3.21%    , 14.26%   , 84.38%            , 83.61%            ,  77.6005            ,  74.38283333333332  ,  76.38650000000001  , -0.79%          , 0.19%            ,  3243133023.55, 0.7872894921852825,    1.6624018330947536 , -10.21%             , False      , False      , -18.91%     , 0.03900312849280383 ,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 002845, 同兴达  ,  15.85,    53, 回踩观察  , 无明显技术风险                          , 2.06%    , 2.66%    , 9.92%    , 83.81%            , 81.08%            ,  15.5555            ,  14.628000000000002 ,  14.71675           , 0.01%           , -0.00%           ,   325747360.15, 0.9747389874588367,    1.0770248343076116 , -6.93%              , False      , False      , -14.67%     , 0.0830808508780635  ,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 603757, 大元泵业,  56.06,    53, 回踩观察  , 20日回撤过大                            , -2.54%   , -5.99%   , 19.33%   , 62.90%            , 86.00%            ,  54.68800000000001  ,  53.1195            ,  48.57091666666667  , -4.39%          , 1.61%            ,   741250295.2 , 0.8416711532393598,    1.209723188143101  , -16.71%             , False      , False      , -27.95%     , 0.06394937595947202 ,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 601126, 四方股份,  74.63,    53, 回踩观察  , 无明显技术风险                          , 0.07%    , -7.75%   , 63.05%   , 56.28%            , 95.11%            ,  74.2305            ,  61.04083333333333  ,  49.91525           , -3.34%          , 6.38%            ,  2448601698.0 , 1.0772798884173607,    0.741463250677807  , -15.23%             , False      , False      , -19.01%     , 0.0445649589727318  ,              0.0, True        , False      , False            , False    , False        , True   , False
2026-06-18, 603893, 瑞芯微  , 180.66,    52, 回踩观察  , 20日回撤过大                            , 4.24%    , -3.44%   , 15.75%   , 71.64%            , 84.44%            , 177.5845            , 172.50566666666666  , 176.53208333333333  , -1.89%          , 0.11%            ,  2417046534.75, 0.7254450485709665,    1.2829711852349666 , -15.54%             , False      , False      , -20.72%     , 0.02417515892848064 ,              0.0, True        , False      , True             , False    , False        , False  , False
2026-06-18, 603610, 麒盛科技,  18.78,    51, 回踩观察  , 无明显技术风险                          , -2.80%   , 3.87%    , 11.72%   , 85.04%            , 82.18%            ,  17.976             ,  16.851333333333333 ,  17.739166666666666 , -0.85%          , -1.03%           ,   176403048.25, 0.8590001176467765,    1.0104959472304005 , -5.96%              , False      , False      , -12.32%     , 0.023965826089679336,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 002472, 双环传动,  43.78,    51, 回踩观察  , 无明显技术风险                          , 5.77%    , -1.53%   , 13.80%   , 76.20%            , 83.24%            ,  42.222500000000004 ,  40.03516666666667  ,  41.311666666666675 , -0.76%          , 1.68%            ,  1776940374.75, 0.8880575221450604,    0.8680632276860982 , -5.07%              , False      , False      , -13.28%     , 0.049892371091504975,              0.0, True        , False      , True             , False    , False        , True   , False
2026-06-18, 002272, 川润股份,  21.2 ,    51, 回踩观察  , 20日回撤过大                            , 7.02%    , -5.57%   , 22.12%   , 64.69%            , 87.03%            ,  20.892500000000002 ,  19.627333333333336 ,  18.313333333333333 , -0.93%          , 1.17%            ,  1323063839.05, 0.797293299586684 ,    1.1481106818777718 , -15.06%             , False      , False      , -25.83%     , 0.12235897711976303 ,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 002290, 禾盛新材,  89.19,    51, 回踩观察  , 20日回撤过大                            , -0.06%   , -8.34%   , 46.77%   , 53.12%            , 93.58%            ,  87.913             ,  79.89483333333334  ,  68.191             , -2.65%          , 3.98%            ,   888121097.2 , 0.7643434591748374,    1.0938763114185326 , -17.90%             , False      , False      , -23.67%     , 0.03311766120215794 ,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 600673, 东阳光  ,  36.26,    50, 回踩观察  , 20日回撤过大                            , 8.79%    , 0.22%    , 14.53%   , 80.02%            , 83.68%            ,  35.143             ,  34.43283333333333  ,  31.268916666666666 , -2.27%          , -1.13%           ,  3047249447.3 , 0.9623681045207486,    0.7844397393010232 , -15.34%             , False      , False      , -20.01%     , 0.028358712132227994,              1.0, True        , False      , True             , False    , False        , False  , False
2026-06-18, 001316, 润贝航科,  37.45,    50, 回踩观察  , 20日回撤过大                            , 6.85%    , -9.74%   , 17.43%   , 46.48%            , 85.11%            ,  37.0455            ,  36.79416666666667  ,  34.876416666666664 , -2.67%          , 0.87%            ,   132117342.25, 1.147814227999277 ,    0.7376404070085243 , -16.89%             , False      , False      , -21.17%     , 0.026825395783404864,              0.0, True        , False      , False            , False    , False        , False  , False
2026-06-18, 002979, 雷赛智能,  55.33,    50, 回踩观察  , 无明显技术风险                          , 4.08%    , -11.91%  , 55.51%   , 36.07%            , 94.68%            ,  54.650999999999996 ,  47.53333333333333  ,  43.985             , -4.47%          , 5.90%            ,  1009934398.85, 0.6748914289642229,    0.6895048753614436 , -17.34%             , False      , False      , -17.33%     , 0.057822419711593895,              0.0, True        , False      , False            , False    , False        , True   , False
