date,open,high,low,close,volume,amount,outstanding_share,turnover,change,pct_chg,amplitude
2023-03-06,7.11,7.21,7.08,7.08,35441744.0,259761448.0,2724756372.0,0.013007307502499897,,,
2023-03-07,7.11,7.25,7.05,7.06,36157192.0,265942629.0,2724756372.0,0.013269880702567268,-0.020000000000000462,-0.28248587570621764,2.8248587570621493
2023-03-08,7.04,7.09,6.93,7.01,17551000.0,126111654.0,2724756372.0,0.006441309828782006,-0.04999999999999982,-0.7082152974504208,2.266288951841362
2023-03-09,6.98,7.01,6.87,6.9,14848340.0,105730458.0,2724756372.0,0.00544941931417566,-0.10999999999999943,-1.5691868758915706,1.9971469329529197
2023-03-10,6.88,6.9,6.79,6.82,15535381.0,109179005.0,2724756372.0,0.005701566994995911,-0.08000000000000007,-1.1594202898550732,1.594202898550729
2023-03-13,6.79,6.89,6.78,6.86,15213601.0,106696686.0,2724756372.0,0.005583472033073201,0.040000000000000036,0.5865102639296182,1.6129032258064433
2023-03-14,6.83,6.86,6.68,6.76,14535729.0,101082445.0,2724756372.0,0.005334689423748598,-0.10000000000000053,-1.4577259475218707,2.6239067055393672
2023-03-15,6.76,6.92,6.76,6.89,18334927.0,128695028.0,2724756372.0,0.006729015184040828,0.1299999999999999,1.9230769230769162,2.3668639053254457
2023-03-16,6.82,6.89,6.7,6.71,16833026.0,117451155.0,2724756372.0,0.006177809573354399,-0.17999999999999972,-2.61248185776487,2.757619738751807
2023-03-17,6.76,6.88,6.74,6.81,20292640.0,142280150.0,2724756372.0,0.007447506209556999,0.09999999999999964,1.4903129657227954,2.086438152011918
2023-03-20,6.83,6.9,6.75,6.77,17199703.0,120334437.0,2724756372.0,0.006312381971741289,-0.040000000000000036,-0.5873715124816492,2.2026431718061725
2023-03-21,6.77,6.8,6.69,6.73,16003632.0,110661917.0,2724756372.0,0.005873417588616616,-0.03999999999999915,-0.5908419497784201,1.6248153618906862
2023-03-22,6.73,6.76,6.69,6.74,13631393.0,94173477.0,2724756372.0,0.005002793328635988,0.009999999999999787,0.14858841010401136,1.0401188707280742
2023-03-23,6.72,6.76,6.66,6.74,14302830.0,98490669.0,2724756372.0,0.005249214258925311,0.0,0.0,1.4836795252225465
2023-03-24,6.73,6.75,6.7,6.73,9425510.0,65036800.0,2724756372.0,0.003459212022351039,-0.009999999999999787,-0.14836795252225476,0.7418397626112733
